date,volume,open,high,low,close,adjclose
2014-04-07,72462600,75.43142700195310,75.84285736083980,74.55571746826170,74.78142547607420,67.35449981689450
2014-04-04,68812800,77.11571502685550,77.14286041259770,75.7971420288086,75.97428894042970,68.42887878417970
2014-04-03,40586000,77.3414306640625,77.5,76.80571746826170,76.97000122070310,69.32568359375
2014-04-02,45105200,77.48285675048830,77.63999938964840,77.18000030517580,77.50714111328130,69.80948638916020
2014-04-01,50190000,76.82286071777340,77.41000366210940,76.68142700195310,77.37857055664060,69.69369506835940
2014-03-31,42167300,77.0328598022461,77.2585678100586,76.56143188476560,76.67713928222660,69.06194305419920
2014-03-28,50141000,76.9028549194336,76.9914321899414,76.32142639160160,76.69428253173830,69.07737731933590
2014-03-27,55507900,77.14571380615230,77.35713958740230,76.44571685791020,76.77999877929690,69.15457153320310
2014-03-26,74942000,78.07428741455080,78.42857360839840,76.9800033569336,77.1114273071289,69.45306396484380
2014-03-25,70573300,77.35713958740230,77.96428680419920,77.08428192138670,77.855712890625,70.1234359741211
2014-03-24,88925200,76.91714477539060,77.21428680419920,76.43714141845700,77.02714538574220,69.37715911865230
2014-03-21,93511600,75.98999786376950,76.25,75.19000244140630,76.12428283691410,68.56394958496090
2014-03-20,52099600,75.69857025146480,76.09571075439450,75.3357162475586,75.52857208251950,68.02742767333980
2014-03-19,56189000,76.03713989257810,76.605712890625,75.57142639160160,75.894287109375,68.35682678222660
2014-03-18,52411800,75.12857055664060,75.99571228027340,75.02857208251950,75.9142837524414,68.37483215332030
2014-03-17,49886200,75.38571166992190,75.70999908447270,75.12142944335940,75.24857330322270,67.77523803710940
2014-03-14,59299800,75.54142761230470,75.8414306640625,74.71428680419920,74.9557113647461,67.51146697998050
2014-03-13,64435700,76.77714538574220,77.09428405761720,75.59428405761720,75.80714416503910,68.27832794189450
2014-03-12,49831600,76.35857391357420,76.7642822265625,76,76.6585693359375,69.04518127441410
2014-03-11,69806100,76.49285888671880,76.96286010742190,76.08428192138670,76.58428192138670,68.97827911376950
2014-03-10,44646000,75.4800033569336,76.19000244140630,75.47714233398440,75.84571075439450,68.31306457519530
2014-03-07,55182400,75.87000274658200,75.99714660644530,75.1500015258789,75.77714538574220,68.25130462646480
2014-03-06,46372200,76.11285400390630,76.34857177734380,75.44285583496090,75.82142639160160,68.29116821289060
2014-03-05,50015700,75.84571075439450,76.39286041259770,75.58999633789060,76.05142974853520,68.49835205078130
2014-03-04,64785000,75.85713958740230,76.0914306640625,75.39571380615230,75.89142608642580,68.354248046875
2014-03-03,59695300,74.77428436279300,75.80714416503910,74.68714141845700,75.394287109375,67.90646362304690
2014-02-28,92992200,75.58285522460940,76.10713958740230,74.58856964111330,75.17713928222660,67.71089172363280
2014-02-27,75470500,73.87714385986330,75.54000091552730,73.72142791748050,75.38143157958980,67.89488220214840
2014-02-26,69054300,74.80142974853520,75,73.65714263916020,73.90714263916020,66.5670394897461
2014-02-25,57988000,75.62571716308590,75.6528549194336,74.42857360839840,74.58000183105470,67.17306518554690
2014-02-24,72227400,74.7357177734375,75.7028579711914,74.63143157958980,75.36428833007810,67.87944793701170
2014-02-21,69696200,76.11285400390630,76.36714172363280,74.94285583496090,75.03571319580080,67.58351135253910
2014-02-20,76464500,76.14142608642580,76.71428680419920,75.57142639160160,75.87857055664060,68.34266662597660
2014-02-19,78442000,77.82142639160160,78.12714385986330,76.3357162475586,76.76714324951170,69.14299011230470
2014-02-18,65062900,78,78.7414321899414,77.94428253173830,77.99857330322270,70.25212860107420
2014-02-14,68231100,77.49571228027340,77.99714660644530,77.31571197509770,77.71286010742190,69.99478149414060
2014-02-13,76849500,76.37999725341800,77.8357162475586,76.31428527832030,77.77571105957030,70.05138397216800
2014-02-12,77025200,76.70714569091800,77.08000183105470,76.17713928222660,76.55999755859380,68.95641326904300
2014-02-11,70564200,75.80142974853520,76.82142639160160,75.64286041259770,76.56571197509770,68.96155548095700
2014-02-10,86389800,74.09428405761720,75.99857330322270,74,75.56999969482420,68.06472778320310
2014-02-07,92570100,74.48285675048830,74.70428466796880,73.91143035888670,74.23999786376950,66.8668441772461
2014-02-06,64441300,72.86571502685550,73.35713958740230,72.5442886352539,73.21571350097660,65.94427490234380
2014-02-05,82086200,72.36571502685550,73.6114273071289,72.32142639160160,73.22714233398440,65.56211853027340
2014-02-04,94170300,72.2642822265625,72.77999877929690,71.82286071777340,72.68428802490230,65.07609558105470
2014-02-03,100366000,71.80142974853520,72.5328598022461,71.32857513427730,71.64714050292970,64.14751434326170
2014-01-31,116199300,70.73999786376950,71.64714050292970,70.50714111328130,71.5142822265625,64.028564453125
2014-01-30,169625400,71.79142761230470,72.35713958740230,70.95714569091800,71.39714050292970,63.92367172241210
2014-01-29,125702500,71.99285888671880,72.48143005371090,71.23143005371090,71.53571319580080,64.04773712158200
2014-01-28,266380800,72.68000030517580,73.57142639160160,71.72428894042970,72.35713958740230,64.78319549560550
2014-01-27,138719700,78.58142852783200,79.25714111328130,77.96428680419920,78.64286041259770,70.41095733642580
2014-01-24,107338700,79.14286041259770,79.37428283691410,77.82142639160160,78.01000213623050,69.84432983398440
2014-01-23,100809800,78.56285858154300,79.5,77.83000183105470,79.45428466796880,71.13744354248050
2014-01-22,94996300,78.70143127441410,79.61285400390630,78.2585678100586,78.78713989257810,70.5401382446289
2014-01-21,82131700,77.28428649902340,78.58142852783200,77.2028579711914,78.43856811523440,70.22804260253910
2014-01-17,106684900,78.7828598022461,78.86714172363280,77.12857055664060,77.23857116699220,69.15364837646480
2014-01-16,57319500,79.27143096923830,79.55000305175780,78.81143188476560,79.17857360839840,70.8906021118164
2014-01-15,97909700,79.07428741455080,80.02857208251950,78.8085708618164,79.62285614013670,71.28838348388670
2014-01-14,83140400,76.8885726928711,78.10428619384770,76.8085708618164,78.05571746826170,69.8852767944336
2014-01-13,94623200,75.70143127441410,77.5,75.6971435546875,76.5328598022461,68.52180480957030
2014-01-10,76244000,77.11856842041020,77.25714111328130,75.87285614013670,76.13428497314450,68.16496276855470
2014-01-09,69787200,78.11428833007810,78.12285614013670,76.47856903076170,76.64571380615230,68.62286376953130
2014-01-08,64632400,76.97285461425780,77.93714141845700,76.9557113647461,77.63714599609380,69.51053619384770
2014-01-07,79302300,77.76000213623050,77.9942855834961,76.84571075439450,77.14857482910160,69.07307434082030
2014-01-06,103152700,76.77857208251950,78.11428833007810,76.22856903076170,77.70428466796880,69.57062530517580
2014-01-03,98116900,78.9800033569336,79.0999984741211,77.20428466796880,77.2828598022461,69.19330596923830
2014-01-02,58671200,79.38285827636720,79.57571411132810,78.86000061035160,79.01856994628910,70.74732971191410
2013-12-31,55771100,79.16714477539060,80.18285369873050,79.14286041259770,80.14571380615230,71.75650787353520
2013-12-30,63407400,79.63714599609380,80.01285552978520,78.9028549194336,79.2171401977539,70.92514038085940
2013-12-27,56471100,80.54571533203130,80.62999725341800,79.92857360839840,80.01285552978520,71.63753509521480
2013-12-26,51002000,81.15714263916020,81.35713958740230,80.48285675048830,80.55714416503910,72.1248550415039
2013-12-24,41888700,81.41285705566410,81.6971435546875,80.8614273071289,81.09571075439450,72.60706329345700
2013-12-23,125326600,81.14286041259770,81.53142547607420,80.394287109375,81.4414291381836,72.9166030883789
2013-12-20,109103400,77.91857147216800,78.80142974853520,77.83142852783200,78.43142700195310,70.2216567993164
2013-12-19,80077200,78.5,78.57142639160160,77.67571258544920,77.77999877929690,69.63841247558590
2013-12-18,141465800,78.52857208251950,78.77857208251950,76.97142791748050,78.68142700195310,70.44548797607420
2013-12-17,57475600,79.40142822265630,79.91999816894530,79.05428314208980,79.28428649902340,70.98524475097660
2013-12-16,70648200,79.28857421875,80.37714385986330,79.28713989257810,79.64286041259770,71.30626678466800
2013-12-13,83205500,80.40714263916020,80.41143035888670,79.09571075439450,79.20428466796880,70.9135971069336
2013-12-12,65572500,80.30571746826170,80.76285552978520,80.00428771972660,80.07714080810550,71.69511413574220
2013-12-11,89929700,81,81.56714630126950,79.9557113647461,80.19428253173830,71.79997253417970
2013-12-10,69567400,80.51142883300780,81.12571716308590,80.17142486572270,80.79285430908200,72.33589172363280
2013-12-09,80123400,80.12857055664060,81.36856842041020,80.12857055664060,80.91857147216800,72.44847106933590
2013-12-06,86088100,80.82714080810550,80.96428680419920,79.93856811523440,80.00285339355470,71.62857818603520
2013-12-05,111895000,81.80714416503910,82.16285705566410,80.91571807861330,81.12857055664060,72.636474609375
2013-12-04,94452400,80.78571319580080,81.31285858154300,80.11714172363280,80.71428680419920,72.26555633544920
2013-12-03,112742000,79.75714111328130,80.91143035888670,79.66857147216800,80.9028549194336,72.43438720703130
2013-12-02,118136200,79.71428680419920,80.61856842041020,78.68856811523440,78.74714660644530,70.50431823730470
2013-11-29,79531900,78.49714660644530,79.76142883300780,78.2585678100586,79.43856811523440,71.12335968017580
2013-11-27,90862100,76.61571502685550,78,76.19999694824220,77.9942855834961,69.83027648925780
2013-11-26,100345700,74.87428283691410,76.5914306640625,74.85713958740230,76.19999694824220,68.22379302978520
2013-11-25,57327900,74.43142700195310,75.12428283691410,74.42857360839840,74.81999969482420,66.98825073242190
2013-11-22,55931400,74.2171401977539,74.59428405761720,74.07571411132810,74.25714111328130,66.48431396484380
2013-11-21,65506700,73.94285583496090,74.45857238769530,73.38143157958980,74.44857025146480,66.65570831298830
2013-11-20,48479200,74.17571258544920,74.34571075439450,73.47571563720700,73.57142639160160,65.87037658691410
2013-11-19,52234700,74.14714050292970,74.76856994628910,73.99571228027340,74.22142791748050,66.45232391357420
2013-11-18,61236000,74.99857330322270,75.31285858154300,74.02857208251950,74.08999633789060,66.33467102050780
2013-11-15,79480100,75.22571563720700,75.58428192138670,74.92713928222660,74.99857330322270,67.14812469482420
2013-11-14,70604800,74.68714141845700,75.6114273071289,74.5528564453125,75.45143127441410,67.5535888671875
2013-11-13,49305200,74,74.60713958740230,73.85142517089840,74.37571716308590,66.5904541015625
2013-11-12,51069200,73.9528579711914,74.84571075439450,73.85713958740230,74.28713989257810,66.51116943359380
2013-11-11,56863100,74.28428649902340,74.52428436279300,73.48714447021480,74.1500015258789,66.38836669921880
2013-11-08,69829200,73.51142883300780,74.4471435546875,73.22714233398440,74.36571502685550,66.58151245117190
2013-11-07,65655100,74.22571563720700,74.7414321899414,73.1971435546875,73.21286010742190,65.5493392944336
2013-11-06,55843900,74.87857055664060,74.9800033569336,74.02857208251950,74.41714477539060,66.62755584716800
2013-11-05,66303300,74.94000244140630,75.55571746826170,74.71428680419920,75.06428527832030,66.81685638427730
2013-11-04,61156900,74.44285583496090,75.26000213623050,74.11571502685550,75.25,66.98218536376950
2013-11-01,68722500,74.86000061035160,74.97142791748050,73.6914291381836,74.29000091552730,66.12764739990230
2013-10-31,68924100,75,75.355712890625,74.4671401977539,74.67142486572270,66.46717834472660
2013-10-30,88540900,74.2300033569336,75.36000061035160,73.86000061035160,74.9857177734375,66.74694061279300
2013-10-29,158951800,76.61000061035160,77.03571319580080,73.5057144165039,73.81143188476560,65.70164489746090
2013-10-28,137610200,75.57714080810550,75.85713958740230,74.7442855834961,75.6971435546875,67.38018798828130
2013-10-25,84448000,75.9028549194336,76.17571258544920,75.01571655273440,75.13714599609380,66.88172912597660
2013-10-24,96191200,75,76.06714630126950,74.63571166992190,75.98714447021480,67.6383285522461
2013-10-23,78430800,74.14286041259770,75.09571075439450,74.14286041259770,74.9942855834961,66.75456237792970
2013-10-22,133515900,75.20143127441410,75.49285888671880,72.57571411132810,74.26714324951170,66.10730743408200
2013-10-21,99526700,73.11000061035160,74.9000015258789,73.07428741455080,74.4800033569336,66.29679107666020
2013-10-18,72635500,72.28428649902340,72.75142669677730,72.2442855834961,72.69857025146480,64.71106719970700
2013-10-17,63398300,71.42571258544920,72.1114273071289,71.38285827636720,72.07142639160160,64.15283966064450
2013-10-16,62775300,71.54142761230470,71.79000091552730,71.31857299804690,71.58714294433590,63.721763610839800
2013-10-15,80018400,71.07286071777340,71.71428680419920,70.78857421875,71.23999786376950,63.412750244140600
2013-10-14,65474500,69.97571563720700,71.08285522460940,69.90714263916020,70.86285400390630,63.07706069946290
2013-10-11,66934700,69.56999969482420,70.54856872558590,69.3085708618164,70.40142822265630,62.66633224487310
2013-10-10,69650700,70.18856811523440,70.33999633789060,69.57714080810550,69.94857025146480,62.263221740722700
2013-10-09,75431300,69.23428344726560,69.68428802490230,68.32571411132810,69.51285552978520,61.87538146972660
2013-10-08,72729300,69.9914321899414,70.0914306640625,68.64857482910160,68.7057113647461,61.156917572021500
2013-10-07,78073100,69.5085678100586,70.37857055664060,69.3357162475586,69.67857360839840,62.022884368896500
2013-10-04,64717100,69.12285614013670,69.22856903076170,68.37142944335940,69.00428771972660,61.42268753051760
2013-10-03,80688300,70.07286071777340,70.3357162475586,68.67713928222660,69.0585708618164,61.471004486084000
2013-10-02,72296000,69.37571716308590,70.25714111328130,69.10713958740230,69.93714141845700,62.25303268432620
2013-10-01,88470900,68.3499984741211,69.87714385986330,68.33999633789060,69.70857238769530,62.049583435058600
2013-09-30,65039100,68.17857360839840,68.8085708618164,67.77285766601560,68.10713958740230,60.62409210205080
2013-09-27,57010100,69.1114273071289,69.23857116699220,68.67428588867190,68.96428680419920,61.3870849609375
2013-09-26,59305400,69.42857360839840,69.7942886352539,69.12857055664060,69.45999908447270,61.82832717895510
2013-09-25,79239300,69.88571166992190,69.94857025146480,68.77571105957030,68.79000091552730,61.231964111328100
2013-09-24,91086100,70.6971435546875,70.78142547607420,69.68856811523440,69.87142944335940,62.194549560546900
2013-09-23,190526700,70.87142944335940,70.98714447021480,68.94285583496090,70.0914306640625,62.390384674072300
2013-09-20,174825700,68.28571319580080,68.36428833007810,66.57142639160160,66.77285766601560,59.43643569946290
2013-09-19,101135300,67.24285888671880,67.97571563720700,67.03571319580080,67.47142791748050,60.05824279785160
2013-09-18,114215500,66.16857147216800,66.62142944335940,65.8085708618164,66.38285827636720,59.089290618896500
2013-09-17,99845200,63.994285583496100,65.67285919189450,63.92856979370120,65.04571533203130,57.8990478515625
2013-09-16,135926700,65.85713958740230,65.94428253173830,63.888572692871100,64.3028564453125,57.23780059814450
2013-09-13,74708900,67.04856872558590,67.40428924560550,66.38571166992190,66.4142837524414,59.11724853515630
2013-09-12,101012800,66.92857360839840,67.9142837524414,66.57286071777340,67.52714538574220,60.107852935791000
2013-09-11,224674100,66.71571350097660,67.66999816894530,66.40142822265630,66.81571197509770,59.474586486816400
2013-09-10,185798900,72.31428527832030,72.49285888671880,69.92857360839840,70.66285705566410,62.8990478515625
2013-09-09,85171800,72.14286041259770,72.55999755859380,71.92571258544920,72.30999755859380,64.36518859863280
2013-09-06,89881400,71.2057113647461,71.33999633789060,69.99285888671880,71.17428588867190,63.35425567626950
2013-09-05,59091900,71.46428680419920,71.52571105957030,70.5199966430664,70.75285339355470,62.9791259765625
2013-09-04,86258200,71.36571502685550,71.74857330322270,70.89714050292970,71.2414321899414,63.414024353027300
2013-09-03,82982200,70.44285583496090,71.5142822265625,69.62142944335940,69.7971420288086,62.12843704223630
2013-08-30,68074300,70.28571319580080,70.42142486572270,69.5,69.60285949707030,61.95549392700200
2013-08-29,59914400,70.2357177734375,70.92857360839840,70.16143035888670,70.24285888671880,62.525184631347700
2013-08-28,76902000,69.42857360839840,70.82857513427730,69.42857360839840,70.12857055664060,62.42343521118160
2013-08-27,106047200,71.14286041259770,71.78713989257810,69.47142791748050,69.79856872558590,62.129695892334000
2013-08-26,82741400,71.53571319580080,72.88571166992190,71.5,71.85285949707030,63.958282470703100
2013-08-23,55682900,71.89571380615230,71.90714263916020,71.3357162475586,71.57428741455080,63.71031951904300
2013-08-22,61051900,72.13999938964840,72.22714233398440,71.17142486572270,71.85142517089840,63.9570198059082
2013-08-21,83969900,71.9414291381836,72.44999694824220,71.5999984741211,71.76571655273440,63.88070297241210
2013-08-20,89672100,72.81571197509770,72.93856811523440,71.54571533203130,71.58142852783200,63.71669387817380
2013-08-19,127629600,72.04856872558590,73.39142608642580,72,72.53428649902340,64.56484985351560
2013-08-16,90576500,71.44999694824220,71.84857177734380,71.26571655273440,71.76142883300780,63.876895904541000
2013-08-15,122573500,70.91714477539060,71.77143096923830,69.86856842041020,71.12999725341800,63.31484603881840
2013-08-14,189093100,71.12571716308590,72.03571319580080,70.4857177734375,71.21428680419920,63.38985824584960
2013-08-13,220485300,67.27714538574220,70.66571807861330,66.86428833007810,69.93856811523440,62.25432205200200
2013-08-12,91108500,65.26571655273440,66.94999694824220,65.23285675048830,66.76571655273440,59.430076599121100
2013-08-09,66716300,65.5199966430664,65.77999877929690,64.80714416503910,64.92142486572270,57.78841781616210
2013-08-08,63944300,66.26571655273440,66.30000305175780,65.42142486572270,65.85857391357420,58.62260055541990
2013-08-07,74714500,66.25714111328130,66.71428680419920,65.9671401977539,66.42571258544920,58.739585876464800
2013-08-06,83714400,66.86000061035160,67.41285705566410,66.02428436279300,66.46428680419920,58.773704528808600
2013-08-05,79713900,66.38428497314450,67.23857116699220,66.02143096923830,67.06428527832030,59.30426025390630
2013-08-02,68695900,65.43000030517580,66.12142944335940,65.23714447021480,66.07714080810550,58.43135070800780
2013-08-01,51562700,65.10713958740230,65.25714111328130,64.75142669677730,65.23999786376950,57.69107437133790
2013-07-31,80739400,64.99857330322270,65.33428192138670,64.20428466796880,64.64714050292970,57.166812896728500
2013-07-30,77355600,64.27999877929690,65.30714416503910,64.17571258544920,64.76000213623050,57.266624450683600
2013-07-29,62014400,62.97142791748050,64.28428649902340,62.88571548461910,63.970001220703100,56.568023681640600
2013-07-26,50038100,62.18571472167970,63.005714416503900,62.0485725402832,62.998573303222700,55.70901107788090
2013-07-25,57373400,62.9571418762207,63.05714416503910,62.25857162475590,62.64285659790040,55.39445877075200
2013-07-24,147984200,62.70428466796880,63.512855529785200,62.18000030517580,62.93000030517580,55.64836502075200
2013-07-23,92348900,60.85714340209960,60.994285583496100,59.81571578979490,59.855712890625,52.9297981262207
2013-07-22,51949100,61.3514289855957,61.39285659790040,60.781429290771500,60.90142822265630,53.854522705078100
2013-07-19,67180400,61.871429443359400,61.99714279174810,60.621429443359400,60.7071418762207,53.682716369628900
2013-07-18,54719700,61.91143035888670,62.12428665161130,61.51571273803710,61.68000030517580,54.542999267578100
2013-07-17,49747600,61.38571548461910,61.7457160949707,61.174285888671900,61.47285842895510,54.35982131958010
2013-07-16,54134500,60.931427001953100,61.529998779296900,60.5957145690918,61.4571418762207,54.34592819213870
2013-07-15,60479300,60.71571350097660,61.637142181396500,60.68571472167970,61.06285858154300,53.99726867675780
2013-07-12,69890800,61.092857360839800,61.3985710144043,60.487144470214800,60.93000030517580,53.879783630371100
2013-07-11,81573100,60.42142868041990,61.17856979370120,60.16714096069340,61.04142761230470,53.978309631347700
2013-07-10,70351400,59.94285583496090,60.68571472167970,59.75,60.104286193847700,53.14961242675780
2013-07-09,88146100,59.08571243286130,60.5,58.62571334838870,60.33571243286130,53.354248046875
2013-07-08,74534600,60.01571273803710,60.14285659790040,58.66428756713870,59.2928581237793,52.432071685791000
2013-07-05,68506200,60.05571365356450,60.470001220703100,59.33571243286130,59.63142776489260,52.731468200683600
2013-07-03,60232200,60.12285614013670,60.42571258544920,59.63571548461910,60.11428451538090,53.15845489501950
2013-07-02,117466300,58.56571578979490,60.23285675048830,58.4957160949707,59.78428649902340,52.86663818359380
2013-07-01,97763400,57.52714157104490,58.895713806152300,57.317142486572300,58.459999084472700,51.695587158203100
2013-06-28,144629100,55.908573150634800,57.181427001953100,55.5528564453125,56.64714431762700,50.092498779296900
2013-06-27,84311500,57.03571319580080,57.341426849365200,56.220001220703100,56.2542839050293,49.74509811401370
2013-06-26,91931000,57.70000076293950,57.827144622802700,56.522857666015600,56.86714172363280,50.28705596923830
2013-06-25,78540700,57.9571418762207,58.255714416503900,56.97571563720700,57.51856994628910,50.86307907104490
2013-06-24,120186500,58.20000076293950,58.380001068115200,56.86428451538090,57.505714416503900,50.85171127319340
2013-06-21,120279600,59.78428649902340,60,58.29999923706060,59.07143020629880,52.23626708984380
2013-06-20,89327700,59.900001525878900,60.854286193847700,59.310001373291000,59.5485725402832,52.658199310302700
2013-06-19,77735000,61.628570556640600,61.665714263916000,60.42856979370120,60.42856979370120,53.43638610839840
2013-06-18,48756400,61.65142822265630,62.128570556640600,61.45857238769530,61.681427001953100,54.544254302978500
2013-06-17,64853600,61.63428497314450,62.24285888671880,61.47999954223630,61.71428680419920,54.57332229614260
2013-06-14,67966500,62.20000076293950,62.327144622802700,61.21428680419920,61.43571472167970,54.326988220214800
2013-06-13,71458100,61.78571319580080,62.448570251464800,61.25,62.279998779296900,55.07357406616210
2013-06-12,66306800,62.78571319580080,63.03571319580080,61.64285659790040,61.74142837524410,54.597328186035200
2013-06-11,71528100,62.248573303222700,63.251426696777300,61.90285873413090,62.514286041259800,55.28074645996090
2013-06-10,112538300,63.53285598754880,64.15428924560550,62.400001525878900,62.698570251464800,55.4437141418457
2013-06-07,101133900,62.35714340209960,63.31999969482420,61.82428741455080,63.11571502685550,55.812583923339800
2013-06-06,104233500,63.638572692871100,63.85714340209960,62.00714111328130,62.637142181396500,55.389381408691400
2013-06-05,72647400,63.66428756713870,64.3885726928711,63.387142181396500,63.58714294433590,56.22946548461910
2013-06-04,73182200,64.74571228027340,64.91857147216800,63.91285705566410,64.18714141845700,56.76003646850590
2013-06-03,93088100,64.38999938964840,64.62285614013670,63.211429595947300,64.3885726928711,56.938175201416000
2013-05-31,96075700,64.64286041259770,65.30000305175780,64.21428680419920,64.24714660644530,56.813087463378900
2013-05-30,88379900,63.66428756713870,64.92857360839840,63.501426696777300,64.51142883300780,57.04680252075200
2013-05-29,82644100,62.85714340209960,63.92856979370120,62.771427154541000,63.56428527832030,56.20925521850590
2013-05-28,96536300,64.27143096923830,64.44428253173830,62.978572845459000,63.06285858154300,55.76585006713870
2013-05-24,69041700,62.978572845459000,63.665714263916000,62.908573150634800,63.592857360839800,56.234519958496100
2013-05-23,88255300,62.27857208251950,63.737144470214800,62.255714416503900,63.16285705566410,55.85427474975590
2013-05-22,110759600,63.43571472167970,64.05000305175780,62.60285568237310,63.04999923706060,55.75447463989260
2013-05-21,114005500,62.592857360839800,63.63999938964840,62.02857208251950,62.808570861816400,55.540985107421900
2013-05-20,112894600,61.7014274597168,63.68571472167970,61.44285583496090,63.27571487426760,55.954071044921900
2013-05-17,106976100,62.72142791748050,62.869998931884800,61.57285690307620,61.894287109375,54.73249053955080
2013-05-16,150801000,60.46285629272460,62.54999923706060,59.842857360839800,62.08285903930660,54.89925003051760
2013-05-15,185403400,62.737144470214800,63,60.33714294433590,61.264286041259800,54.175392150878900
2013-05-14,111779500,64.8357162475586,65.02857208251950,63.16428756713870,63.408573150634800,56.07155990600590
2013-05-13,79237200,64.50142669677730,65.4142837524414,64.5,64.96286010742190,57.44599914550780
2013-05-10,83713000,65.42428588867190,65.67285919189450,64.35428619384770,64.70999908447270,57.222412109375
2013-05-09,99621900,65.68714141845700,66.14286041259770,65.08285522460940,65.25285339355470,57.70243835449220
2013-05-08,118149500,65.57714080810550,66.48143005371090,65.11571502685550,66.26285552978520,58.21028518676760
2013-05-07,120938300,66.42428588867190,66.53571319580080,64.81428527832030,65.52285766601560,57.560218811035200
2013-05-06,124160400,65.10142517089840,66.02857208251950,64.90142822265630,65.81571197509770,57.817474365234400
2013-05-03,90325200,64.47285461425780,64.74714660644530,64.1642837524414,64.2828598022461,56.470890045166000
2013-05-02,105457100,63.111427307128900,64.08428192138670,62.9471435546875,63.645713806152300,55.91118240356450
2013-05-01,126727300,63.494285583496100,63.56142807006840,62.05571365356450,62.755714416503900,55.129337310791000
2013-04-30,172884600,62.157142639160200,63.60714340209960,61.72428512573240,63.2542839050293,55.56731414794920
2013-04-29,160081600,60.06428527832030,61.94571304321290,60,61.44571304321290,53.97853088378910
2013-04-26,191024400,58.54428482055660,59.82428741455080,58.32143020629880,59.599998474121100,52.35713195800780
2013-04-25,96209400,58.74714279174810,59.13428497314450,58.14285659790040,58.34000015258790,51.250247955322300
2013-04-24,242412800,56.220001220703100,59.32143020629880,56.07143020629880,57.922855377197300,50.883792877197300
2013-04-23,166059600,57.71285629272460,58.34000015258790,56.97285842895510,58.01856994628910,50.96787643432620
2013-04-22,107480100,56.091426849365200,57.4571418762207,55.895713806152300,56.952857971191400,50.03167724609380
2013-04-19,152318600,55.424285888671900,57.08571243286130,55.014286041259800,55.790000915527300,49.010135650634800
2013-04-18,166574800,57.855712890625,57.970001220703100,55.67714309692380,56.00714111328130,49.20088195800780
2013-04-17,236264000,60.038570404052700,60.08571243286130,56.87285614013670,57.5428581237793,50.54998016357420
2013-04-16,76442800,60.22428512573240,60.94428634643560,60.08142852783200,60.89142990112310,53.49162292480470
2013-04-15,79380000,61,61.12714385986330,59.93571472167970,59.978572845459000,52.689701080322300
2013-04-12,59653300,62.021427154541000,62.021427154541000,61.2985725402832,61.400001525878900,53.938385009765600
2013-04-11,82091100,61.959999084472700,62.56999969482420,61.599998474121100,62.047142028808600,54.50687789916990
2013-04-10,93982000,61.157142639160200,62.43714141845700,60.85857009887700,62.24142837524410,54.67756652832030
2013-04-09,76653500,60.908573150634800,61.21428680419920,60.39285659790040,60.99714279174810,53.584476470947300
2013-04-08,75207300,60.69285583496090,61.07143020629880,60.355712890625,60.887142181396500,53.48785400390630
2013-04-05,95923800,60.64285659790040,60.7071418762207,59.95428466796880,60.4571418762207,53.110111236572300
2013-04-04,89611900,61.96571350097660,62.14285659790040,60.75,61.10285568237310,53.677345275878900
2013-04-03,90804000,61.62428665161130,62.468570709228500,61.47285842895510,61.71285629272460,54.21322250366210
2013-04-02,132379800,61.08571243286130,62.591426849365200,60.91428756713870,61.3985710144043,53.9371223449707
2013-04-01,97433000,63.128570556640600,63.38571548461910,61.105712890625,61.272857666015600,53.826683044433600
2013-03-28,110709900,64.26000213623050,64.54571533203130,63.08856964111330,63.237144470214800,55.55226135253910
2013-03-27,82809300,65.20857238769530,65.25714111328130,64.38999938964840,64.58285522460940,56.734432220459000
2013-03-26,73573500,66.4914321899414,66.54856872558590,65.79000091552730,65.87714385986330,57.87143325805660
2013-03-25,125283900,66.38428497314450,67.13571166992190,65.96857452392580,66.22571563720700,58.177642822265600
2013-03-22,98776300,64.94000244140630,66.0142822265625,64.7300033569336,65.98714447021480,57.96807861328130
2013-03-21,95813900,64.31714630126950,65.42571258544920,64.30000305175780,64.67571258544920,56.816009521484400
2013-03-20,77165200,65.34571075439450,65.37571716308590,64.22714233398440,64.58285522460940,56.734432220459000
2013-03-19,131693800,65.64286041259770,65.85285949707030,64.07142639160160,64.92713928222660,57.036888122558600
2013-03-18,151549300,63.06428527832030,65.35142517089840,63.02857208251950,65.10285949707030,57.19125747680660
2013-03-15,160990200,62.56142807006840,63.461429595947300,62.46428680419920,63.380001068115200,55.677764892578100
2013-03-14,75968900,61.83285903930660,62.091426849365200,61.49285888671880,61.78571319580080,54.277225494384800
2013-03-13,101387300,61.2071418762207,62.07143020629880,60.76571273803710,61.19285583496090,53.756412506103500
2013-03-12,116477900,62.228572845459000,62.6971435546875,61.08142852783200,61.20428466796880,53.766448974609400
2013-03-11,118559000,61.39285659790040,62.71571350097660,60.73428726196290,62.5528564453125,54.95114517211910
2013-03-08,97870500,61.400001525878900,62.20428466796880,61.22999954223630,61.674285888671900,54.179344177246100
2013-03-07,117118400,60.64285659790040,61.71571350097660,60.15142822265630,61.51142883300780,54.03626251220700
2013-03-06,115062500,62.07285690307620,62.17856979370120,60.63285827636720,60.808570861816400,53.418827056884800
2013-03-05,159608400,60.211429595947300,62.16999816894530,60.10714340209960,61.591426849365200,54.106544494628900
2013-03-04,145688900,61.11428451538090,61.17142868041990,59.85714340209960,60.00714111328130,52.714778900146500
